% 
% 
@RELATION Haralick 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE class {c02, c01, c04, c03, c05} 

@DATA 
4.8520931394507155E-4,89.70933428338597,0.25705254227732255,8.536295138933788,15887.239743376656,c01
0.004167954475919249,87.30329009313691,0.31213822081926257,8.170058804832593,20429.207805304788,c01
4.6301605394130673E-4,79.86160518882136,0.25761089177662855,8.410236579627448,14289.280049811543,c01
0.0023629913959055545,51.97235055730687,0.3291280489132319,8.040488925063462,17246.625281121967,c01
2.7288894880782104E-4,131.09021942436894,0.22029334600444503,8.844315605991063,18504.465933974912,c01
5.280169836185037E-4,115.45325637469425,0.2557373008982405,8.711974170769833,18654.693229312525,c01
0.0010576965230359768,63.64832648361002,0.31176082443975783,7.970277220484416,17750.842196853693,c01
0.0018281703942458329,52.6395660499779,0.28074505669848404,8.253548391232089,20113.225656659448,c01
0.0011039024592394346,70.2474609374988,0.3223357719770791,7.7357310514503,20992.096011231646,c01
3.6352552079157947E-4,45.95444574511209,0.26668442587242286,8.302346583496805,16147.227299106054,c01
5.303879924756232E-4,47.58099011349652,0.29760191681444553,8.118765859074774,18696.975858282643,c01
0.0018653948505946453,99.58427161797397,0.29736869656419707,8.308603584753781,19229.464747349943,c01
0.006231867507678726,96.33735717375578,0.3235292051205476,8.095655043979459,19616.72022537001,c01
6.778275806387476E-4,89.8028625687078,0.2806656602900317,8.452420031265866,14899.870526019571,c01
6.179145712850597E-4,100.67957234832893,0.2669252822297599,8.525239029784528,14647.029421453355,c01
0.0011718828713112874,82.10919559242572,0.3077022243779476,8.27513752296425,15454.48525113117,c01
0.014717445930466696,103.65331744961061,0.33820920478506517,7.962002802388961,22065.92454936684,c01
0.0011495574378289702,70.19866621284469,0.32527725331724067,8.187895197301131,16027.149840663766,c01
5.886706080129591E-4,98.86080707959907,0.26198671522449585,8.554965704500713,14408.004684319936,c01
0.00277810813193005,96.83861525345857,0.3026551252212819,8.34246053715669,18719.487035687984,c01
6.338771373671186E-4,66.85576712642374,0.2937659884858095,8.369046376599698,14263.231122795067,c01
5.37316848163494E-4,68.794356613903,0.2904876255729635,8.455036624527674,19456.69054329716,c01
0.025978392567105643,85.16675806697711,0.40456660071356376,7.442595827377301,21509.373337869147,c01
0.0021163274471594933,110.97501336013738,0.2945482421225863,8.382334451167925,17311.417573728784,c01
0.001115853033866889,88.50822730048617,0.2979948786254693,8.29159017885758,14601.98729848158,c01
0.0013695261022048004,92.2076795348103,0.2868713164826888,8.453692520567405,18554.087971558998,c01
2.22294805845419E-4,90.13490654264973,0.20136813114990884,8.768046672677999,15844.259626416053,c01
2.7231517926486014E-4,91.69633486868742,0.2091988245456752,8.719899049093025,17952.70499464773,c01
3.193632535316187E-4,83.94764543464917,0.2090938255908097,8.693552603652893,17091.58259549006,c01
3.235303180212051E-4,69.89361258143197,0.2348048578426333,8.538564793034261,13433.670258513297,c01
6.811393487498113E-4,58.69478636502224,0.26776834114502024,8.349162772346723,16024.276413188398,c01
0.002065566235076221,58.44803383295817,0.30239132492012066,8.122448400896774,15719.656123583192,c01
5.968579298966328E-4,61.615554382122966,0.28431006913191115,8.26584504265188,13834.688860073229,c01
6.401011288861558E-4,53.51704371946097,0.3099945501759903,8.20347988308606,16570.095451327743,c01
2.1908318967715283E-4,100.86472128206319,0.1921918065271098,8.863992914708879,18411.92570860116,c01
4.0929360584946145E-4,102.5216494681381,0.19669114307434582,8.80537686819611,18536.368208981934,c01
2.874037830617182E-4,71.97306500661588,0.2269293458404858,8.59901994043424,14413.698278765996,c01
3.49636383869412E-4,71.62801970938456,0.24010955055646083,8.57777848687511,16213.451440306204,c01
3.965574848435123E-4,60.84533794788059,0.23578021448732134,8.35613038615682,12329.31502608125,c01
2.449505703193539E-4,80.55759173961575,0.21100496914497888,8.685114655239452,13858.414684331494,c01
3.5013711767811924E-4,64.82652051099195,0.23288177988474748,8.518328094824307,13884.373990156113,c01
3.786658149930874E-4,64.25495152178159,0.2442881888895633,8.499838459940909,13635.898709430927,c01
3.7037975191196287E-4,48.32238300335758,0.2704576886297185,8.32834337410816,15121.14364584854,c01
3.7133642702045757E-4,58.783558122962546,0.2535376278373507,8.332188106321576,14613.045617184622,c01
3.8158015340501245E-4,53.57580256260032,0.259195775278748,8.307142420830763,13611.04496976099,c01
4.0225322058676564E-4,53.34437760840654,0.2596822134719548,8.304817250869993,13378.80816865683,c01
4.3939251256124067E-4,62.436652267404334,0.28243501428168094,8.24764313282783,13986.687264335673,c01
3.2735838832048637E-4,59.30248689433871,0.25100656787297865,8.435078028514532,15011.069469950711,c01
3.466080898307787E-4,62.88700981015722,0.24730835080738783,8.467375797804022,15020.579862460467,c01
4.0593648688182454E-4,72.76883906758891,0.258590494141701,8.476757812971952,14928.131623650135,c01
3.565985860315809E-4,60.86585625763295,0.25925485040816315,8.4348155446536,17829.56654841962,c01
0.0010597628960438263,91.8032773691958,0.26643440763653004,8.553805619701093,19827.89025248291,c01
3.4432919930112263E-4,65.56588870368313,0.2525202408236592,8.488524757122715,14525.689092676115,c01
6.897323668787058E-4,59.41657484222103,0.2972333726335329,8.15499590991356,17846.07069158598,c01
3.4426537843516933E-4,69.60846523819082,0.2680804018157061,8.524636844132328,16608.475746631986,c01
3.292580657889303E-4,72.49770110189243,0.2611837827346103,8.557561551201319,14749.67812447803,c01
2.886881243095153E-4,75.01910118078045,0.24578278561954622,8.581190904916307,19101.315208755204,c01
2.920817196578672E-4,69.59602726740584,0.2428959608132587,8.614622927295496,15568.441089654014,c01
6.747094302000196E-4,68.79796194268923,0.27871880084489553,8.418352011521737,17175.89706584038,c01
3.865724136652122E-4,67.02495705669628,0.2612783491802357,8.51220151311789,16057.845378965909,c01
3.1335679191785636E-4,69.38915220378594,0.2445235480450138,8.543429651078146,14001.133600217738,c01
5.974820645012642E-4,83.29700923758014,0.2721613281563795,8.519500753507188,15254.833962865096,c01
0.002534906045540461,49.456470760380846,0.33334139732790197,8.027471802628874,15076.485136246645,c01
8.654397544488835E-4,81.42130623981895,0.2849982511425586,8.361844303008704,14751.75866618881,c01
5.694418387887012E-4,97.89698060871163,0.2617086562547796,8.561492564255483,15231.568866496067,c01
6.050978174493146E-4,72.31256393780386,0.2753599812951982,8.501751018171575,19094.14909101392,c01
4.2658582174015145E-4,89.85303402381793,0.2482882640039766,8.671654379234177,20111.090358138885,c01
3.7666728623578146E-4,102.33411988497417,0.24219467748127607,8.734121965594017,21208.551092795373,c01
0.002087936127151424,73.8485532878649,0.3206466820364915,8.237415938567624,18547.077917233877,c01
0.001390752774043383,83.93991850315399,0.29342036040910113,8.332775879801325,15944.499919892174,c01
3.5505929887868614E-4,102.96173942640276,0.24066764299875915,8.749336575924058,19938.15539202658,c01
6.579176008453255E-4,71.74297288528012,0.29863207246051354,8.363849130696103,16520.944235841645,c01
0.0029225321104119776,84.88913916174498,0.30033618294394093,8.358675239295318,18849.400658559003,c01
4.2401436693200183E-4,69.29895600060975,0.2746689368171254,8.410349268736203,15983.534121478015,c01
0.0016501989654928808,82.01738535728694,0.28357294103059566,8.370113862365098,18175.116681499778,c01
0.0024826884578586107,91.96239566367892,0.2704998603738775,8.395997752927205,19127.961503335886,c01
4.166794165252588E-4,94.66009612937518,0.23080009752022074,8.708597568265207,18237.78858720236,c01
4.8241063433391716E-4,109.79328716663161,0.2310361408715797,8.708760658680466,17379.64581944042,c01
0.003000903318442656,66.95009924674055,0.3123691531178436,8.141415407306505,17476.086801713725,c01
0.0010635514741948614,77.15462960606571,0.2796900975068354,8.412193343865052,17436.069016273057,c01
0.0015313323800406255,96.7846606524825,0.26770258609613784,8.52028007046577,20190.59643957473,c01
0.0018164794749533516,85.9636247964151,0.27230527770147683,8.423224127172944,20056.17033768943,c01
3.5557348747991806E-4,68.00846332959966,0.2728700377986755,8.503135529209029,17422.287124603015,c01
2.837294576214544E-4,99.00888194727067,0.22819638561829642,8.770211934469714,16928.444389747056,c01
4.0553065646261645E-4,100.15393869604976,0.2405473169136506,8.681331785668005,17589.71015242721,c01
6.64835610130881E-4,88.06778329855227,0.25414059237032816,8.494094939599902,18972.934242775227,c01
4.7105463262287487E-4,107.88132761604126,0.23106682740978574,8.689790080823771,16581.10784559329,c01
4.055622892394059E-4,107.64914622353358,0.23691015533462265,8.677313802098343,15621.091701221158,c01
3.28106591350647E-4,81.82186068556382,0.24719476005683838,8.599042507494282,18573.59687316028,c01
0.0017863575393681425,113.42684974297536,0.264027004446383,8.554373509454107,18718.84918990432,c01
3.148908432673098E-4,73.62691749796313,0.2335063840245269,8.56257588389922,15427.015019644983,c01
3.231461113973894E-4,74.03282267915208,0.21664262602751816,8.481598202506442,13320.20818959188,c01
3.4031066410458266E-4,85.37068403908711,0.21175725601614312,8.524687449225883,17836.045178425902,c01
3.0993303565418965E-4,89.91504256158369,0.21181779255682545,8.56470357961531,17491.848609274704,c01
5.323432762731162E-4,60.38210314026704,0.28482651026749833,8.154912360993933,18865.130465951785,c01
6.494991888281181E-4,74.4786988497545,0.25997187611589123,8.361056109151017,12918.138070542016,c01
0.00517292843693312,63.84586312856096,0.33104552694563716,7.873684755605537,18250.942111012515,c01
0.0012591103588975808,75.63591014352508,0.27916157181836804,8.355286866944255,15686.17430044266,c01
0.0011913032227369837,66.24637304051122,0.29496926100387155,8.242952681642716,15354.929142681205,c01
0.001059773775433082,68.33240756056483,0.27162814621558135,8.373061807048797,16088.4902781002,c01
9.861371420270568E-4,55.92766980099586,0.2834265652359499,8.244985131274142,13574.850776180572,c01
3.4493420476667353E-4,63.10513124745357,0.2544469676271237,8.4504068013469,13909.776188432861,c01
2.5244274964482405E-4,89.8365329804552,0.1902058081407255,8.674241508628924,14348.768781380211,c01
2.933191125134657E-4,159.16790894747115,0.19324488298263545,8.98386817713381,15924.276617371492,c01
0.0013599428554650506,126.44377067640346,0.2697387855752695,8.516115287611884,17915.70550518509,c01
0.00747214289444858,79.10171168821125,0.3448989736924249,7.83684177337447,16624.929515493608,c01
3.2426780882259624E-4,67.6415942462327,0.22607749819516293,8.479012156527022,12340.253115367621,c01
0.0025403251008854683,43.72262825732763,0.34509402628168967,7.901896244042002,16498.757089885217,c01
4.930670732482823E-4,49.040081687701964,0.29222577244551035,8.25076313707486,18843.51593869791,c01
5.466279616314364E-4,60.55909793617496,0.2813119929504234,8.176480735106997,14316.25668161349,c01
4.246003922054127E-4,56.60897992161904,0.26946097856555645,8.376284627325111,14274.123869990872,c01
3.245614023718822E-4,104.50603401109439,0.23056236361878976,8.748413006357048,18171.389819330845,c01
4.046871519745599E-4,54.87955803389454,0.26356311744361727,8.278723330307475,13230.295896599622,c01
4.671159005256811E-4,51.62169400193244,0.2698686325456596,8.371509589752888,13750.297084784524,c01
0.0012544665554009428,62.463890726789764,0.29424288930464904,8.2441149531522,15292.990411463548,c01
8.776537774963195E-4,75.18845047841948,0.28904845420938496,8.152465561093742,16408.778599990237,c01
3.781544964507752E-4,73.23004663324464,0.21143741909085334,8.379256454802437,14580.328021834588,c01
6.615191728619644E-4,63.181569052828166,0.2586600257295791,8.230139177035316,18609.8816360375,c01
2.846522301337437E-4,81.99075064892054,0.21445422097159703,8.562175809637477,15831.907181029044,c01
2.3602468363932415E-4,87.89516617467272,0.19467425385207635,8.748923433296376,17436.918660752584,c01
2.1954669427636238E-4,93.71591097058126,0.18689315209018958,8.793755864602101,18286.633445976124,c01
3.056488358478535E-4,84.14464417497807,0.20145611938231997,8.616675685127975,16731.002476311445,c01
3.1000682705058827E-4,73.18825007634254,0.21500624423540785,8.553812614340451,16966.428754071774,c01
2.2102286320357372E-4,99.2015275091597,0.19660017722536285,8.811913661390996,18880.95803461571,c01
2.8823151315389813E-4,71.13042898768178,0.21965614194150437,8.52606338072074,16278.645068814634,c01
2.5133034297797005E-4,95.86614540920137,0.19798215107214162,8.70862823100987,21605.25306860244,c01
3.57251135271813E-4,59.11369668668368,0.2526935626952598,8.346242239694863,17492.946738711515,c01
3.5988537661573524E-4,55.461073964269495,0.2516591108409034,8.366299838136406,20222.129872468216,c01
5.897586353691229E-4,75.13346364769848,0.25024068567140473,8.268956681525783,20860.199680323774,c01
3.916792623735272E-4,54.01322049317827,0.2609626924042098,8.24269740572843,17339.9837170141,c01
4.615601134450101E-4,65.48428561431064,0.2654893538700647,8.254573210911852,22234.577282841172,c01
3.589302308426505E-4,108.1777843164674,0.20620618781544658,8.78699717734046,23042.343832794217,c01
3.4069705575344797E-4,105.38838558631805,0.19674479862583488,8.843099867080733,21492.489813168788,c01
0.0016136048665270275,93.64495400294928,0.23931295270059966,8.54297205823751,22482.29079579951,c01
8.112222881794594E-4,82.39210670297125,0.25077365983675803,8.24027785278915,18707.38272779246,c01
2.634556431177591E-4,89.48911244146862,0.20535298193832582,8.661218837642926,15784.877685211231,c01
0.0015647642018668361,109.53049960555602,0.24103107114616978,8.540844251903243,23173.794293633986,c01
9.842282419999916E-4,74.53052028196065,0.28903064263636125,8.19806121704013,23128.38874709232,c01
5.21728556828187E-4,105.20533801150061,0.21148719820694492,8.753320786240556,20810.04609615941,c01
3.303529343760094E-4,85.13762819370773,0.21451439142583392,8.652941104047821,21489.292786573467,c01
4.045552695089309E-4,84.36027999032919,0.22547247212956503,8.566629743152188,22695.007607098712,c01
3.093317145978475E-4,91.87679089474621,0.20866327824341696,8.762330191109086,21292.823402131155,c01
2.618608971658956E-4,66.1950182588545,0.2423753477095826,8.593372485537982,20167.798290099417,c01
2.443703298883388E-4,80.32371583621645,0.22035989453745172,8.695320795938898,17195.07310724971,c01
2.6291226013633643E-4,91.53330968800758,0.20223759192026564,8.744893151949402,22149.486949285656,c01
2.112330402191626E-4,109.12539635077158,0.18391332442031844,8.85804749158584,22459.039076124445,c01
2.1692829188540625E-4,87.02880064128576,0.2019342575344449,8.788307412576662,21320.35011074627,c01
5.044490293421273E-4,53.61666963558504,0.26453103722247634,8.018567610313807,15159.356994363503,c01
5.044020961278895E-4,53.98647922180263,0.24756663302134876,8.04495518800872,15903.037613147168,c01
5.198187768819E-4,53.75809083621623,0.25432458696822563,8.028275753286799,16197.058893783706,c01
6.99727597604073E-4,50.7377742009355,0.27603090120380197,7.838177997355827,19783.890230841815,c01
3.6552679595773437E-4,65.8372849653906,0.26007378368427225,8.32993309908175,16419.24718723601,c01
4.724961774927651E-4,58.29263124745418,0.277222452076027,8.154467282065434,18354.258625521234,c01
2.968606071665219E-4,97.14626297841946,0.22792124848164144,8.644959819631358,17805.228576154026,c01
2.6994103139465326E-4,93.10117028450586,0.22235417740630709,8.664933964203987,16447.23828852717,c01
2.8733579532837553E-4,95.81784532776803,0.2134601369493614,8.643133816185294,18648.681384340543,c01
2.631572029288648E-4,77.04695865991334,0.2221407347433359,8.662182445306556,16649.371647713528,c01
2.426049044750909E-4,79.65262240431473,0.22102196147407752,8.707710415101342,16645.589595747984,c01
2.6815928396321906E-4,73.29626552320731,0.23125150019431762,8.64347164888159,17962.008089535455,c01
3.511539822650902E-4,62.02186004936728,0.2415918487643017,8.370723333332394,15575.195392882513,c01
2.4592658888028605E-4,98.24063676964488,0.18639808527250515,8.769689895194427,16909.42311302755,c01
2.711417946730081E-4,84.33840021885071,0.20886559448699274,8.647985073651832,18361.10886252987,c01
0.0010432750067787809,89.87682270459942,0.2760675874628834,8.400706301616877,17134.279655099024,c01
4.34577849490796E-4,107.11555851740539,0.2314775242631389,8.706633208427203,16727.760342772894,c01
0.005973305819940203,75.91064039596787,0.3050337218028501,8.13763921626919,17086.91279565695,c01
0.003787950012383834,97.31976855150471,0.2823825323449615,8.297171826604224,16719.290393794487,c01
0.0035496933973328585,42.89276071355769,0.3707822616365856,7.031878386916171,15343.093206692778,c01
5.037033638715196E-4,91.50248689433836,0.24785294124099097,8.568590006460994,15540.590012387654,c01
3.358704338344908E-4,69.94649773513783,0.2221505301790959,8.48199382943954,15967.935825318988,c01
3.4836484739088596E-4,69.2668671747752,0.21880521150420917,8.430272436703309,15735.53106659273,c01
3.0105361612254016E-4,77.48630490380664,0.2120984973908291,8.549582566777952,17146.264547956504,c01
0.002143043280318232,66.34394658489207,0.285645516325991,8.313956655838671,17230.345392910553,c01
0.006355444138688336,98.96517934395128,0.3019489855688981,8.13525638588157,18078.84989515537,c01
0.0035327219181153554,82.67317443251038,0.2649073000977345,8.33191261409127,17248.611227210728,c01
2.3272160827360615E-4,131.31181290716538,0.20212781502755273,8.931515857362964,20038.154129179922,c01
0.0017601588549256105,72.67338787662752,0.2607901638906933,8.298294964165107,17071.110061944342,c01
4.221160490077033E-4,92.02404411390256,0.21997804706540924,8.744106188440815,20312.340418440304,c01
4.871875964625259E-4,73.27249497404328,0.2367739891223637,8.257001102676563,15187.976863765585,c01
2.3623929309439512E-4,81.3273342070422,0.2047812123618796,8.727653016827473,15928.582069648854,c01
2.754771046795717E-4,127.10798777229189,0.2164534684052273,8.89483949118926,22303.833076222396,c01
8.732666829813134E-4,76.72766821050313,0.3078933421024905,8.117760525542188,23157.235173344707,c01
2.7027875184694515E-4,75.75467573035314,0.22151301810860752,8.622846905126707,23508.090157143088,c01
3.5998613466647954E-4,74.52937194625329,0.20650855022261766,8.377523550372196,16493.896594879145,c01
4.3901407762552596E-4,72.88548484578536,0.2201746693833728,8.287934840518947,17593.1406318508,c01
4.809931583342384E-4,48.65903876984772,0.2701025890428781,8.031712999173518,15993.716778555236,c01
4.663558930576754E-4,46.37466981372052,0.27171400557285835,8.062802500623537,14573.841095205229,c01
5.246163788665274E-4,60.48282935922082,0.23065219014526275,8.097315495318618,15239.10476895597,c01
9.895914550482915E-4,47.66759212133433,0.316744175123187,7.652298012334384,16878.869010493312,c01
0.0015568152776170333,53.602907738700125,0.30539745220371606,7.582803452074458,19818.834943823174,c01
2.8254946088499363E-4,138.90987664138694,0.1844522513046515,8.93246105570163,14916.955216827126,c01
3.033599071949725E-4,138.19605875916042,0.19791421174603563,8.918749848654352,17104.862703590952,c01
4.017964726267719E-4,66.47665856575597,0.2145641567858809,8.277337177554678,17267.244079314554,c01
3.516085719132763E-4,65.48096243892373,0.22032108777844975,8.366290150283765,18290.87639104706,c01
0.0020410923694285663,203.29824441418523,0.23117666585070956,8.827881709509235,23515.721372258,c01
4.822375676765337E-4,178.10142444523103,0.20422843825061665,8.956161038913507,17945.425807825148,c01
9.008437537960637E-4,229.2961255598497,0.21664204722004285,8.873829726900398,17836.126327439157,c01
0.0013794514384345413,159.23931252544685,0.2829426504272285,8.056456541502723,28335.666655241137,c01
9.996693433491943E-4,198.44843877238756,0.2180348177131513,8.878664376285535,19471.869215913808,c01
8.056201296733003E-4,197.93462534354066,0.2181365930885831,8.853418836632756,18450.590916382855,c01
5.073028283721463E-4,247.74324422332484,0.18944667115450456,9.05773526982195,19450.587544039234,c01
7.641624786865358E-4,241.6797161288637,0.19733330866420812,9.045624451190564,21547.709850326904,c01
3.169849143067655E-4,236.11419101180132,0.17812646539584445,9.16314181993162,20631.335534918264,c01
2.5726051691996683E-4,266.4143561049432,0.16221357616503748,9.262784286230032,21882.555511142647,c01
9.717542711881928E-4,223.48481397597033,0.19805693926248616,9.004059475128548,18450.43472465486,c01
6.563575477576192E-4,222.1807120953726,0.19388449460206403,9.066015605503411,22022.042484098572,c01
3.856318244050452E-4,224.16396261705418,0.18445372549990569,9.120460007494282,19794.179316753743,c01
3.97668839775895E-4,158.62712617059864,0.1947392441233733,8.994012142824486,19342.757564736694,c01
2.9265911087439296E-4,182.02983382531926,0.17384653917097406,9.10689878340946,23236.65337003154,c01
4.916563520664318E-4,103.26407140675809,0.20169929754899807,8.343000930717576,15464.516642157147,c01
2.722648099534949E-4,103.43109476791462,0.1940473291121598,8.729355250449151,15171.409763411226,c01
3.0768287526019645E-4,123.89896268067997,0.18532253385336478,8.717958125000138,17741.13206231355,c01
2.2186030822867397E-4,213.00634511145674,0.16118393136539355,9.074888515974086,24990.103945733237,c01
3.236037101349789E-4,133.75574040614646,0.18791384723405272,8.671797730551996,17613.172483934304,c01
2.9850717911312016E-4,146.67008028806762,0.17953538132349567,8.967224803087795,15552.179994855445,c01
2.508240159744593E-4,138.943284303745,0.17563410763067086,8.997718511633606,18009.993717211637,c01
0.008692830473734552,100.92383416887021,0.3166338556670191,8.038947627213425,19101.148531845232,c01
0.0011198351788944039,117.4719761553333,0.2523479222379111,8.59326672072351,16358.155346494375,c01
0.0036813308798309104,103.9406246819,0.29339972353146976,8.266236866027587,16337.50168841324,c01
0.010272808648072621,110.65087508906585,0.3563112332473087,7.75054464493816,20026.118798812306,c01
3.983229721829506E-4,80.92710517609923,0.21434485788147753,8.352338527376373,14866.011972958104,c01
5.107429910435477E-4,70.84056138029256,0.22588524114172678,8.164413976346717,14828.799702474675,c01
4.7323955189470477E-4,71.05577285219819,0.2369376915761998,8.169617781115704,15924.667896169934,c01
5.273807774431625E-4,66.6152410550685,0.2239546994880757,8.060019082208047,14884.245270042502,c01
5.578869801618861E-4,60.017665920194204,0.24804323884849447,7.989725523605737,15964.347421523767,c01
3.178584477629099E-4,83.90130324969319,0.20509141108326442,8.513315962806129,16954.250181890402,c01
2.8408314614098616E-4,141.94207680170854,0.18761378687692917,8.85878621093252,23770.71304441791,c01
3.0377734858304874E-4,93.22126838609464,0.18737264698838269,8.566163095925837,17514.701443380265,c01
3.304050584668674E-4,83.97431322526351,0.2082911049941195,8.476255083084942,16261.26628752077,c01
4.031211329204758E-4,74.47378931697757,0.20967175089000026,8.29650450426355,18661.882899499295,c01
3.15185035032309E-4,95.26996863548301,0.20398055583837812,8.58262581788085,20898.827328376763,c01
2.4858025239988553E-4,102.01422791123606,0.1739028349402242,8.743943048912264,17055.513525950304,c01
2.2955289343524544E-4,118.40700898310219,0.1723053603594662,8.850978705336379,17893.5468011234,c01
2.1153198613904105E-4,121.61120247607808,0.17676951011970338,8.909583456196145,19195.021996291012,c01
3.0877623616584727E-4,77.3564395867247,0.20027813578015077,8.540398696953872,18930.423448532158,c01
2.663599721435743E-4,100.71282636909471,0.17506686917034825,8.722570042011105,18745.395322224947,c01
2.6179542533814475E-4,103.0798665894736,0.18138798900862332,8.737609784122721,19534.353312168667,c01
3.195649738277335E-4,107.31466052524345,0.19791733340477646,8.742479383943841,22683.831408495975,c01
2.559359956568302E-4,115.25267393627747,0.18012692622509577,8.783572293911577,19898.68650054572,c01
2.34230263790775E-4,126.98488586624505,0.1714178609413597,8.896861144909668,21461.817791755726,c01
0.0011947440694303224,126.2998918464979,0.22447849003613465,8.716812646369199,20209.45505649209,c01
8.367818194859992E-4,106.03083106422764,0.23372173053711007,8.667702140770453,18227.054104202543,c01
4.705169565699849E-4,101.00616824867431,0.21724690005332986,8.724847757080484,16654.15796709604,c01
3.918720553737152E-4,138.2665000890668,0.20440549193955393,8.891522247409265,17727.045235036494,c01
5.065119403491152E-4,137.94001456891226,0.20967149942365673,8.907295366873347,21603.158969729204,c01
0.0011992092128723887,139.2914768678741,0.23297155935971925,8.760863317411701,18416.016455217712,c01
0.0010153438981483586,101.08309974297357,0.2533943144684667,8.609036619209682,19611.831409726325,c01
0.003386050371237313,148.62259453888225,0.2479649246355715,8.615711448840258,22090.098226556274,c01
6.592153782671661E-4,124.98850455517109,0.22292223014546966,8.78958711996737,20650.44691981051,c01
0.0010064498346782562,124.05866595836679,0.23996692051059682,8.679408899702567,21542.64770910133,c01
0.007665038370544968,116.9993084537857,0.29369023013211565,8.301113557716974,25108.6445669763,c01
3.315560674463235E-4,66.59607943556479,0.25344505963652547,8.460638082191075,18361.775176870447,c01
2.6063797663604746E-4,74.33158591205088,0.22585811080755203,8.666091539361764,19714.6750286523,c01
0.001613373552972831,71.62556398870005,0.26454506055688953,8.388654493517862,19078.834697680802,c01
2.1880739547144436E-4,120.40684834334196,0.17752480174367777,8.954468624556963,19793.542109879458,c01
2.228926205809783E-4,142.85874325630897,0.16016368510833984,9.056776874944308,18998.770772724838,c01
2.6351722836521834E-4,112.85676500152518,0.1865408742858155,8.844904337138484,23440.372024632914,c01
5.415341006378591E-4,131.67789851384308,0.18298185845291667,8.92582099526392,20716.488574856863,c01
3.57403613678455E-4,66.84777267406233,0.21577228433662818,8.372021077549315,17183.66706395053,c01
