% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {c02, c01, c04, c03, c05} 

@DATA 
156.7370506922404,106.12036609649658,178.63485463460287,1104.1323909823002,4066.545209687821,983.9844928126383,-30.615908538963758,-68.77441602649199,27.872502347024874,48.01752592258778,75.08528936355125,44.19457529902673,0.009021784355657782,0.0083207240273219,0.015113861976412112,7.012696811736361,7.212515997041747,6.3486036657594,c01
161.4022731781006,122.63014157613118,182.07047049204508,1293.2402803839277,3918.658537323421,1022.8107203908364,-36.30987241927937,-67.11330046108348,26.381197322887555,51.83159345146316,76.2169100461501,45.3409143195824,0.009156737074994856,0.006809146277494916,0.013462300330906559,7.031164715043891,7.432465873092277,6.471733005187044,c01
154.73015213012695,107.65959866841634,177.3618860244751,1084.1450585203033,3945.3874945260386,965.8196910315672,-28.798056983571374,-68.18112540397361,27.860847655411515,45.540357701715635,74.74903485063804,43.438565015,0.009092038471155533,0.0071103271158992455,0.015251413407996661,6.958288790209384,7.339578793593102,6.257117497635334,c01
131.39765707651773,107.88441562652588,144.63189252217612,1016.2737405637911,2922.8037829817936,621.9421406789513,-34.918991957483,-58.36658416343691,13.95978957556621,45.62603764961791,67.39093019708986,36.117428149523434,0.017474390439322925,0.010768273233831371,0.016885603530176412,6.457369288909625,7.034683650497896,6.171315031302214,c01
168.5038855870565,112.34658209482829,196.9192736943563,1375.7462223410166,4969.778208918295,1384.8249524227974,-32.56909377462643,-75.58264802961865,35.32035009211774,51.80557905490909,82.18476035588652,49.40392578173563,0.007920192520537559,0.007542016090054747,0.01373283998378207,7.164175607604021,7.339476515250364,6.4297390272280195,c01
147.89385668436685,108.989364306132,165.77910868326822,996.1131162410261,3422.4173176229583,722.4784770566341,-30.841852343850434,-63.84266288287422,20.720405584598517,45.328899195267894,71.21277076791803,40.09596860074831,0.009947859530257125,0.0067230730344615686,0.016507183626547156,6.882140046480571,7.3970104303026005,6.1633113998669105,c01
144.54220136006674,101.31879870096843,162.9722728729248,1287.5295727013265,3606.5934748903214,917.5249831634536,-35.5852162928164,-66.7576473084577,25.83831681160021,50.15803734999973,73.88731571519595,41.72210388658521,0.009380401857015394,0.0068373284251113785,0.013512322290706749,7.022894954964951,7.382919083368486,6.485509786824024,c01
143.89627106984457,110.03147729237874,164.94033559163412,1362.6385910944834,3403.77217562455,1055.6038912653526,-36.463166858225534,-62.60207455820325,29.266240573100166,51.580118680757096,71.83130538042285,42.983447650981546,0.008968463424530965,0.006583697991320346,0.01301061422721736,7.061124277756092,7.432544315080725,6.5194792764634615,c01
150.46694405873617,107.94533983866374,176.54026540120444,1259.1776754835655,3563.3496457671517,1210.3827811489602,-32.9413903603201,-65.92253891295556,33.26442240365507,48.97106581253548,73.04168486599644,45.23554975964227,0.00878417560044101,0.006772966287321138,0.013853113705408765,7.040590954642704,7.391742425821795,6.397807776360477,c01
148.383407274882,102.59977118174235,174.57296975453696,1140.0770687561285,3698.824353787743,1123.508433859856,-29.487351435205394,-65.41314409638464,32.00362278689548,47.33131610371188,72.02368762998387,43.98232501846677,0.008772281370309236,0.0077982335189719495,0.01586674774615755,7.0459634613698325,7.269592574767543,6.234616066031865,c01
150.02915604909262,105.61512311299641,175.3724250793457,1187.5857438471971,3826.523562596326,1109.1644136460147,-30.844156077096713,-66.16958490943505,31.56169016034089,47.8549935444126,73.48796419220811,44.125324309037985,0.008767682864648435,0.007396065568274116,0.015176277802715465,7.055856407728838,7.324910476469854,6.289018512337303,c01
149.67573960622153,100.69839413960774,174.21472676595053,1121.0027714060934,3842.8202488080037,1063.9655534819499,-31.74005371086069,-67.36626416641595,30.522803308104788,47.613734895584386,73.74228831515062,43.34712600015182,0.009364251152672103,0.008292172218716594,0.015656986299594177,6.985276601593528,7.203311123277786,6.279079947186298,c01
129.18579037984213,87.3025172551473,214.28793811798096,5317.493407954531,7494.640651417188,8710.933269070363,43.14333895033716,-74.32267738866672,97.8629117657096,83.36506003418606,97.2198552435288,101.9119949344066,0.005457202154098524,0.005915788850567564,0.01026638643462421,7.746792778859835,7.316629964675631,6.054761205969322,c01
129.87812900543213,84.8625841140747,214.8606456120809,5636.477278066059,7127.404233508173,8713.919278637683,45.914869788112426,-79.9476463634051,97.86649811400264,85.51518783861037,95.51308408086008,101.85656236796771,0.004441173195927053,0.0061637752226791345,0.008560150368086602,7.739197569116465,7.552113491523692,5.983525763571979,c01
132.18202908833823,100.11339219411214,181.79333273569742,6138.869773006907,8809.594627762577,4566.93261155882,40.14569516357757,-70.49471671804928,74.18064780828821,88.04308516337765,103.17518165747161,81.08192745587536,0.006327096726434118,0.006852012262849397,0.006637301808849665,7.653005552349221,7.044348351275877,7.297011580099897,c01
128.61051654815674,86.42261664072673,174.11962381998697,6071.009264023995,8029.480956190093,4070.9465092188734,40.10457704872806,-76.18591544249189,70.64403712042191,87.70489721326155,100.46925037519392,77.75278334324442,0.005055945462320073,0.007960505496056496,0.006452772895803112,7.721459029658874,7.152033112941824,7.332936071871748,c01
140.15897115071616,91.73768361409505,180.3797410329183,6009.647153748822,7848.855771692669,3376.8565458806333,-27.279678255048108,-86.14933694351868,62.30655108318654,87.004497208707,101.50555652147776,69.22162202746875,0.004372527405697232,0.006068779642595868,0.006934236311179924,7.74246792154639,7.474769345435647,7.273826891718822,c01
137.10933685302734,88.79353268941243,200.3286647796631,5717.86449983968,8307.190352636964,5826.933043892799,35.38665535090897,-84.93299737887243,82.33427433747563,85.18571317507136,101.94536794508457,87.87073348376308,0.0045734956100002624,0.006244023368203156,0.0072558477792578424,7.662068922444795,7.41301201673513,6.620617237408591,c01
137.4870745340983,96.3402910232544,202.1228666305542,6185.144848068876,9121.545737427796,6097.138086680468,35.9948725522243,-82.33043949636146,84.20598331530717,87.59156062234527,105.23755985134639,89.71940350766708,0.00789085448610018,0.006720437605205599,0.011517270743145978,7.4965925664130735,7.075766512660821,6.46541787095407,c01
140.66480922698975,96.10436153411865,212.58821201324463,4873.6234128400665,7092.4166571905025,6397.763554321869,40.48811288825318,-77.21477832021029,84.08953678020893,79.58677042343582,94.72991108641378,88.51881422725376,0.006271657721905893,0.005066882841068332,0.010812075875542681,7.529656333462672,7.353784490289912,6.287468558487751,c01
122.043838818868,94.84999783833821,155.1936238606771,6071.238092944309,8778.503045912234,2727.94718117762,43.76574292013972,-59.962849552502824,56.22435342779364,87.22705845546818,101.82346995355667,62.75298969828601,0.006386444031098415,0.011784150946772997,0.008099301487567979,7.653615667125633,7.25616377272762,7.098926204446363,c01
170.53129196166992,81.30437310536702,209.89644400278726,5922.843185827101,15905.069395588827,3628.1789904628686,-57.68691247825952,-128.48259102954165,60.30261719184166,88.85488264059299,136.6593708521547,69.23443244678946,0.003553958368583051,0.01814697318059184,0.005315327517968804,6.607704831804541,6.2500883359048185,5.8828581810704,c01
156.7738618850708,58.098283767700195,215.90372816721597,5300.113302499428,15643.242264489407,4940.8965939146065,-27.039645688655646,-125.34087515580909,74.03926872159472,82.52187621350905,132.0083801765499,78.90436565169297,0.0038147680714044154,0.027139302866190543,0.006887812113644841,7.04383207911839,6.164803242064189,5.857838302170665,c01
164.13221232096353,55.4435027440389,218.88886006673178,4863.731528166978,16400.420434995354,4355.53511268981,-39.32016328758095,-131.09115100300957,68.68294924456536,80.00340101941805,136.12959696073386,73.99682557196037,0.004406169285579789,0.020944227253999515,0.008370889098841872,7.111308378677644,6.614230788457828,5.856137213567577,c01
171.1403481165568,59.497449239095054,222.15712229410806,5335.909702909174,16401.351076283925,4027.237609610641,-58.021823780354396,-132.79592010774414,64.47695367629417,87.12618743642665,137.7957902941749,70.40757932574937,0.004469173399835807,0.017225272508767344,0.008869251876300647,7.0488416758622545,6.901109917220614,5.688654939832438,c01
177.9202092488607,77.7526871363322,218.00743770599365,5999.754593751389,16828.789928092076,3453.896502793472,-65.68369847026591,-134.38261283108167,57.272978342387276,91.09673705282073,141.35883425519484,66.49546992893237,0.00477151737706865,0.01770246334278146,0.007426978532849816,6.569922113576292,6.543585893617683,5.603085941460389,c01
162.96988360087076,51.614319483439125,232.72424983978271,5526.595747333533,15796.428342815025,5723.63816648111,-43.12334519885467,-130.0093702670374,77.12055441879902,83.52133474358558,134.6231355402065,80.5258815818908,0.004700567076017454,0.024809096514622417,0.011182562500228718,7.0965441286211455,6.700959292202287,4.9727387551529,c01
170.9486951828003,63.144543965657554,235.02021630605063,5717.923621771564,16802.179894779627,4967.143172093818,-54.5799080916298,-133.42721764343534,71.35816254596098,86.24432148002028,139.18788505180427,75.18666263178754,0.004614904127366671,0.020772901500802365,0.012182045412070387,6.782531231838615,6.540320687762012,4.685217837476747,c01
158.3560609817505,83.67130819956462,183.61769072214761,5303.179287519503,11196.359070365254,3125.510012299846,-56.294750062135314,-110.55700381460868,52.67142448572283,86.3073906082159,118.74891255415342,66.738275567926,0.004503218403341531,0.012129628717553345,0.005910194044291629,7.676712262060536,7.451779087145851,7.26984319839688,c01
162.66495196024576,80.30807050069173,184.65319220225015,6559.893613670549,12417.103734758231,3270.700719715369,-59.903045709996874,-116.42925725442852,51.80195258865748,92.91160100578199,124.60128846347645,67.4669541177582,0.004807200725938149,0.015124184959657049,0.005317586000273876,7.1485790251548895,7.194287758836062,7.018450403435137,c01
130.76747449239096,96.02965768178304,159.29302533467612,4229.624923295215,7287.735979029048,3253.8659463311415,-52.468021680065995,-84.67510703039747,54.506167037203454,76.07681973240982,96.42242116155707,65.05713305479725,0.009225020798516614,0.01692958550676041,0.008493485804340005,7.378192689194078,6.942766106302646,7.242572457053481,c01
168.79647318522134,90.48541863759358,215.33727391560873,3660.09373728053,10850.962814581573,3462.120738508492,-41.27030007993725,-108.75213303898443,60.79447250563205,73.37610938742871,116.8925066055125,67.67365085832208,0.004388583973296695,0.005321772020074083,0.00784620860475924,7.257017223917005,7.354016689516016,6.145297665794803,c01
146.02140299479166,109.00510533650716,180.6208289464315,3119.942469623213,7765.612936530335,2835.908222732335,-45.915649892198125,-87.96591325176668,54.94470956512392,67.66187716655386,99.78235377527521,63.131247152952035,0.010116356161132802,0.01043017415314453,0.009337691485395936,7.215797112128164,7.150908893528208,7.019248109531956,c01
147.88470872243246,80.88210837046306,191.3024934132894,3010.4758032868517,8618.899718496514,3268.4694979535975,-31.207440827282902,-95.26241733186872,61.494451459659196,67.41828769281791,103.85322215067289,68.59419553551376,0.005149250268409048,0.006351545041171534,0.00773451460089644,7.71028351511281,7.586296776043563,7.01034158237212,c01
145.13194878896078,90.43848705291748,190.5235563913981,3829.8202331266075,9277.333577973039,3836.9890773242496,-18.529172861543422,-92.17746369207559,67.70543440473926,73.16189205795975,105.61712645736277,75.09533024976571,0.005493665010766971,0.007282843883937544,0.007512117140019351,7.6888794431436125,7.5071997169787394,6.973992971120726,c01
130.96000130971274,87.35810883839925,227.68577893575033,6295.3425642150005,9028.379580081995,10420.59447962854,52.316655749208415,-80.00774404710975,104.76315090949267,91.13893792539741,104.17584997982229,107.39595892965079,0.004139647902573221,0.010203261464691157,0.009158446073443982,7.254565460244573,7.03699531650274,5.264220941490447,c01
132.0899101893107,89.35925833384196,223.93870067596436,6054.06166512333,9209.324201046917,9696.584269147403,53.032050353561345,-79.19549317864417,101.71585484130925,89.78608545739074,104.95250827758696,104.80159115443604,0.0038024038876756133,0.008822360581588251,0.007396314171475954,7.110405889583066,6.832300093845061,5.389223194852393,c01
119.10405031840007,71.19168694814046,211.966921488444,5879.874333465939,7257.69426747513,10373.36050771959,52.34327391759642,-79.31888904422117,106.88323873029108,89.25888770661112,95.58225937037892,110.93750978747704,0.004002644399709734,0.01682834524945064,0.007102031955683843,7.675177708528563,7.114952435661882,6.048848571905038,c01
115.84466807047527,70.35378297170003,211.580667813619,5770.514442350054,7193.34443232816,10848.163235647216,55.64191676013243,-75.72660680070159,109.12771954410097,89.55247163489504,94.5918760381607,113.14294397975341,0.004094683313370403,0.01758650789896713,0.007015070358546736,7.675101885750007,7.124420478212999,6.08763604767155,c01
115.64275487263997,71.52891413370769,205.55114396413168,6924.897661614209,7884.295537888213,10131.576028337633,61.004631545972316,-75.69265337010557,106.82080775892598,95.80623267965724,98.05725523036722,111.56072021195259,0.004207379962786545,0.024410093933713267,0.006312493695380302,7.4831558788367465,6.854689607092899,6.1701621550641335,c01
139.6219580968221,101.17741743723552,209.3464854558309,6612.259830188805,9325.462454603283,6892.193238424071,31.4900462075049,-81.62303340662591,87.9359462800763,92.42378192351593,106.95735305167126,92.82637755300968,0.0031084177594998975,0.00881646169161995,0.005176983946007062,7.01038347764676,6.634357195398952,5.918925798735318,c01
110.25245157877605,77.93092791239421,184.1156415939331,6674.737791977264,7901.512066320995,8384.971265777893,58.916701901585334,-55.152505130829034,100.07737348935885,94.84642891182143,99.71411430000757,106.5554383341988,0.00490411238640971,0.02346691279106172,0.005499220069598072,7.798138441610052,6.80528112265808,6.936353885344475,c01
114.42513942718506,69.84291330973308,208.29631741841635,5712.048280057274,7037.637284419658,10664.230355537604,55.46264597333829,-74.62221427798563,108.75685401166503,89.2113231027839,93.63582654584482,113.06953300873637,0.004129897437249185,0.0180115810971983,0.006693650543638797,7.71562828462137,7.129946606114492,6.214076977125981,c01
128.95471572875977,86.05484676361084,212.32604281107584,6779.326056003438,8690.31099105253,8888.845068437879,46.92891457235528,-80.46516550564623,99.45655792852288,93.72916883090193,103.4365420913007,103.66477756451505,0.003688776169130713,0.014586116269533237,0.006600585801505885,7.343654402908731,6.925356932357339,5.886064438991364,c01
117.34466075897217,68.22770150502522,210.60082785288492,5392.311900278576,7321.2022461536335,10599.103873220824,55.20471428569751,-78.03997687449596,108.26457220997888,87.64086870209884,94.96372047056579,112.40407253534462,0.00424879556653145,0.016891709558876696,0.0074734590979359285,7.6566295177554675,7.10160400883512,6.1381503900231,c01
142.79637177785239,91.85621293385823,221.8429676691691,5402.871129102366,7834.17804223084,8024.892379666134,-31.902950843774345,-90.18038927386651,93.10590898777595,85.3513537701917,102.79969002506185,96.62982756972633,0.0038791553157958955,0.00834784022966536,0.010750045766548687,7.627616391946787,7.497056995576222,5.442412143004541,c01
129.93636004130045,96.65171114603679,205.13042068481445,7544.93406656258,10052.662720794977,7844.21322850788,53.19519360764347,-71.68357168582585,94.72658795680728,97.67579143218003,108.56292923381692,99.91935605218087,0.003105791232378078,0.013640810611731396,0.0044345402901752925,6.710560672438002,6.127990753523745,5.832953951729855,c01
119.3633394241333,81.80820846557617,202.39192072550455,6635.891209850271,8251.880131421614,8942.673816777295,56.660072190247426,-69.7337704248544,100.83869161026671,94.00513484734637,100.61718889422932,105.85880575271078,0.003911278606917934,0.01627629911531078,0.005801271531810117,7.464952920799379,6.901527266534526,6.33594874421978,c01
109.57927322387695,69.7565237681071,205.16744327545166,5899.8300050761945,7594.649045422747,10859.533805062747,64.40581157497407,-62.38500023479753,109.72056503200507,92.66860289889856,96.89005120733079,114.20918880254493,0.004432090385307673,0.018082011661944137,0.006417537872847686,7.493150933067743,6.882140813318021,6.3325540292881595,c01
131.20735708872476,85.45632489522298,215.48626899719238,6426.934258136058,8626.384079407331,8838.891984531756,38.67367791267564,-83.74759844495357,98.51898113635141,91.55980868207052,103.54292667438519,102.47252715702331,0.0036846794178523484,0.013944552349736742,0.0072906495267185765,7.490929149049596,7.0791078068742515,5.844097298502826,c01
129.23952420552573,85.12987486521403,209.32926559448242,4200.7629526765995,5194.804420884637,7882.979818125755,-21.034804330822954,-76.17453557972917,93.21440632858003,76.29893203859865,85.67988671924951,97.33116204964543,0.004288786283622256,0.005927063650233314,0.007961044827930485,7.886422255173151,7.628951970622744,6.5160136787966545,c01
140.2763001124064,93.59280077616374,215.3388261795044,4049.870797597839,5597.708420663766,6943.929872385255,-36.399753902309094,-78.78473293987648,87.05319470908728,75.25756608869163,90.06622094568557,90.96920073395833,0.004537672396205986,0.005457615201016265,0.009065679600603794,7.825458924463368,7.602832506932919,6.2904190856990505,c01
134.1365172068278,91.21733093261719,213.7381862004598,3725.380576180001,5394.5967733615225,7492.896982686256,35.96559992618391,-70.87671035371672,90.19236683136795,74.05153831701384,85.80730184089178,94.01108512735118,0.004625291500714311,0.005386030342783158,0.00868427340871373,7.735518115495855,7.564882748778882,6.329651445664961,c01
116.85677973429362,73.6483227411906,201.54313309987387,3748.0466641857865,5373.774049392314,8620.020521667398,44.82206171828533,-68.28689763263388,97.91080466137836,74.96125780238187,84.3465409150783,102.4423377210483,0.004772512958879809,0.0066172042867644,0.007498145212593952,7.802353766305531,7.464316298025446,6.698160733932858,c01
123.58772850036621,83.170836130778,204.67517757415771,4156.280667997628,6615.568034730027,8004.766845870014,50.64742880154159,-66.17451422116214,94.47183318139743,78.91952739286556,91.77138570972588,99.10135648741496,0.0049323895800625845,0.005997915508285372,0.007453493060994432,7.71617663560621,7.381688571405977,6.481844125523437,c01
120.56342442830403,81.4655106862386,203.51551914215088,4340.887744164859,6710.642361504271,8158.819810229832,57.031605257908204,-59.929721267668896,95.06010888809509,82.90442730038086,92.88783834141704,99.59360372714768,0.005846616098198047,0.006258343695359738,0.007903338413295082,7.514795593539413,7.073602338824655,6.43772560509027,c01
116.336256980896,73.68254566192627,200.04972076416016,3990.1720465985727,6034.8780647279045,8516.582635758357,48.25083993846299,-65.86002783753304,97.47783156275969,78.54000954585833,89.469674364795,102.08620715347666,0.004896259501037995,0.007324357869139116,0.007352819238096545,7.75440753589344,7.290224044245124,6.737419997116796,c01
130.93932056427002,85.75298086802165,208.50389957427979,3973.443516940917,6422.823252384027,7516.508244391588,35.438961774528224,-74.35449710981077,91.28246194571325,75.80377821538718,91.82373098816014,95.61660509883043,0.004638837900529324,0.005591089708610118,0.007955426675835042,7.7905030730030935,7.455703104843792,6.522944458411436,c01
144.07108052571616,91.42665608723958,229.21582380930582,4366.861625233779,6436.755442619948,8188.944887665747,-26.54674208665812,-83.57221452724436,92.57893840817079,78.47917274384447,93.99161606228941,95.25402306550573,0.004122730331093613,0.00540164879678033,0.010635250249429698,7.714640672717884,7.664103959621451,5.382927809053737,c01
139.2695223490397,92.4703016281128,228.2737604777018,4430.156710569097,6490.1394254532315,8773.547576249774,35.51980094350679,-78.35361729911644,95.75793670569203,78.94553286487631,92.48379322552923,98.33885405695919,0.004178001705339639,0.0051892591988386425,0.009858929734744174,7.616300182784982,7.584109138590848,5.439452151235128,c01
124.37354373931885,74.60519917805989,221.6627451578776,4099.4818894920545,5859.599173363116,10495.830309710747,42.89541725703659,-76.5130968084415,105.31573902339619,77.75916743925282,87.33948908333511,108.07583790615865,0.00444015272872396,0.0066156858419061555,0.009194092845064006,7.767149601531529,7.535053924995995,5.885668191803638,c01
127.96030044555664,81.19560305277507,222.14971796671549,4538.164307813246,6663.591800157484,9890.199115568863,47.482492495585575,-76.32015967958807,102.36280423438595,80.74317970829983,91.96989680181264,105.23518513574874,0.004390726777475921,0.0061253285626258185,0.009104655169014424,7.663625430939586,7.559427376278067,5.804057674718259,c01
116.28414376576741,65.54446538289388,223.58867835998535,3273.892169383461,5450.9961527622545,12347.769349230412,51.23894326714953,-70.22362825824307,113.45903165600126,73.91272571544742,83.19882450781407,115.75322105746041,0.005606123192996558,0.007456052417688206,0.010047424817154628,7.5507744948792705,7.304721119386099,5.807163349528034,c01
117.70216210683186,78.16732915242513,193.52073192596436,3651.250483078342,5161.639248733191,7146.568072530266,36.349547333644175,-65.73810006106036,89.73106328604281,72.70930137556226,82.6992368808061,94.62182898627799,0.004640713168353413,0.00631415825551407,0.007610757259095001,7.832515981081298,7.588892772667248,6.952078043055321,c01
118.44325256347656,74.71026039123535,203.1269826889038,3857.1274889714555,5783.012330732902,8425.91858884097,48.66925787067848,-66.30256016161574,96.32181557350603,77.05291367538605,86.59032680381874,100.60720877247529,0.004829318071743826,0.006669201945644277,0.007932674880369934,7.76928965509904,7.423434378273788,6.593285529836332,c01
122.54646905263265,72.4852663675944,206.5197696685791,3760.954262846899,5837.24564310778,8434.062792686145,42.038533300606964,-75.04180683526359,96.35086219849784,74.6611064928202,86.99272520447957,100.52286188967587,0.004665133750576283,0.006735719597701151,0.007690268795259824,7.75187587876439,7.4353623896409236,6.537864535795721,c01
133.70558325449625,77.67945384979248,220.41895389556885,3639.4121531805395,6263.5369612126415,8680.519396779673,36.51836447919023,-80.7438754246566,96.19377980610557,73.66716564421134,90.04642317202192,99.37391648644278,0.004691210566711054,0.00618944426565171,0.009658398038785284,7.7148707114636235,7.53428268269518,5.99987514716991,c01
125.97060298919678,88.03967189788818,182.98524824778238,2877.8475552074237,4036.6698101088414,4644.1206222379,-46.30059494489428,-71.46592868740977,71.32642440382219,66.74372486328257,80.35400616204763,75.62434319788576,0.005989617027706924,0.007212772561514503,0.009551368389717638,7.565399648195072,7.4344157190722155,7.02904915864976,c01
122.11616102854411,83.23059686024983,180.4776871999105,2825.3884463917652,4004.3908024690886,4770.62586597571,-44.146480321893165,-70.17896872742635,72.50150031326352,66.00078225549403,78.92382928365842,76.76017546384736,0.005836799056649191,0.007507426590159906,0.00933855965730699,7.589129394539844,7.408374923098021,7.050696825822911,c01
120.44517707824707,81.66860834757487,178.59430249532065,3029.5799687720673,4057.6939345106707,4873.024181362213,-44.81728374331262,-70.60059097310823,73.51251218754464,67.40611876609148,79.46771082744199,77.85227705027378,0.005713370306693827,0.008336989215826589,0.009032271116363214,7.612060588958891,7.358852157450677,7.100666228035478,c01
114.57096608479817,86.13603019714355,167.51944065093994,3234.0308485868845,4485.477196182235,4399.31440680272,-41.19243701297169,-64.52251395567191,70.31864430690884,67.87088798539942,79.42373489506909,75.12805534672852,0.005437680749815217,0.00851795726086696,0.00803820703842778,7.607730895672832,7.441786878298603,7.175794572314045,c01
126.53882598876953,86.95086352030437,193.10920842488608,3211.0725402659464,4438.3464769252805,5832.746984028805,-40.89078225579648,-72.28553496485705,80.42472857177334,68.90429859883567,82.09070024147472,84.65217850771833,0.005090031924131223,0.0065753769534542894,0.00864684324480752,7.737277737965484,7.542327779799585,7.052824811100784,c01
124.47342713673909,86.01222133636475,190.25106811523438,3774.938056511744,4608.103223586274,5972.68747718648,-45.30083305347774,-74.14887375875298,81.68840943819613,73.14496861357249,83.77115420034715,86.11732069486563,0.00499163250919486,0.007972555086578533,0.008206654560126488,7.761245794409221,7.473556109860524,7.138965836250573,c01
117.6171760559082,84.22217400868733,185.17438634236655,4323.316304192845,5145.629983248425,6509.176892863157,-36.48700012545216,-68.59222207135379,86.20001244097665,77.17754324966529,85.473168198499,91.19206852066787,0.004565963519073392,0.0099225283182831,0.007020894010464769,7.838664523316401,7.464787328466814,7.283461360926833,c01
132.89139684041342,97.26031907399495,195.791361172994,3981.516475378583,5356.789512682427,5616.765605401702,-47.99927408901684,-74.36127396024345,78.97181423402652,75.9948259230184,89.05353302367843,83.68263015006956,0.0049775070678555865,0.006938536745615737,0.008268242286451117,7.772428620641903,7.595001057900548,7.097067116194875,c01
134.8866055806478,96.50488503774007,214.27095953623453,5749.794461253317,7389.382682945245,7823.485102427236,40.17053436829415,-77.10713087355738,92.76192865627063,87.45640853176694,97.22493849346155,96.8546965967042,0.003809314295924404,0.005587164617281807,0.007293971604465494,7.5465590778906995,7.503673509547045,6.036739194712039,c01
